,Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO
6106,2006,2006-12-31,15,16,2006-12-30,1.34,2.37,0.0,False,True,False,1,2,OT,7,11,0,1,0,0,0,0,25,35,14,32,,,,,,,,,,,0,0,1,0,0,1,0,1,,
6107,2006,2006-12-31,24,10,2006-12-30,1.23,2.93,0.0,True,False,False,7,2,,4,6,0,0,1,2,0,0,31,25,8,12,,,,,,,,,,,5,1,1,0,1,1,,,,
6108,2006,2006-12-31,5,22,2006-12-30,1.78,1.58,0.0,False,True,False,3,4,OT,4,5,0,0,0,0,0,0,40,19,8,10,,,,,,,,,,,0,0,3,0,0,3,0,1,,
6109,2006,2006-12-31,7,9,2006-12-30,1.38,2.24,0.0,False,True,False,3,4,,5,9,0,0,2,1,0,0,21,21,10,18,,,,,,,,,,,1,2,1,2,1,0,,,,
6110,2006,2007-01-02,22,15,2007-01-01,1.33,2.4,0.0,True,False,False,2,1,PS,7,6,0,1,0,0,0,0,41,39,14,22,,,,,,,,,,,0,0,1,0,0,1,1,0,,
6111,2006,2007-01-02,0,7,2007-01-01,1.44,2.07,0.0,True,False,False,5,4,,9,10,1,0,2,3,0,0,28,33,28,20,,,,,,,,,,,2,2,1,0,2,2,,,,
6112,2006,2007-01-02,8,11,2007-01-01,1.31,2.49,0.0,True,False,False,4,1,,4,6,0,0,0,0,0,0,27,34,8,12,,,,,,,,,,,1,0,2,0,1,1,,,,
6113,2006,2007-01-02,10,20,2007-01-01,1.61,1.74,0.0,True,False,False,6,3,,4,6,0,1,4,1,0,0,33,34,8,22,,,,,,,,,,,1,0,3,1,2,2,,,,
6114,2006,2007-01-02,18,16,2007-01-01,1.43,2.1,0.0,True,False,False,3,1,,5,4,0,0,0,1,0,0,32,16,10,8,,,,,,,,,,,0,0,2,1,1,0,,,,
6115,2006,2007-01-02,9,5,2007-01-01,1.28,2.64,0.0,True,False,False,4,2,,5,8,0,1,1,1,0,0,27,35,10,26,,,,,,,,,,,2,0,1,2,1,0,,,,
6116,2006,2007-01-03,5,16,2007-01-02,1.63,1.71,0.0,False,True,False,2,3,,2,5,0,0,2,0,0,0,38,20,4,10,,,,,,,,,,,0,1,1,1,1,1,,,,
6117,2006,2007-01-04,20,8,2007-01-03,1.36,2.32,0.0,True,False,False,4,3,OT,7,10,1,0,1,2,0,0,27,34,34,20,,,,,,,,,,,1,2,0,0,2,1,1,0,,
6118,2006,2007-01-04,22,7,2007-01-03,1.25,2.84,0.0,False,True,False,2,3,PS,3,10,1,0,1,0,0,0,22,32,16,20,,,,,,,,,,,1,1,0,1,1,0,0,1,,
6119,2006,2007-01-04,11,9,2007-01-03,1.56,1.82,0.0,False,True,False,2,3,OT,7,5,0,0,0,0,0,0,25,24,14,10,,,,,,,,,,,0,0,2,1,0,1,0,1,,
6120,2006,2007-01-04,0,24,2007-01-03,1.58,1.79,0.0,True,False,False,4,0,,9,11,3,3,0,0,0,0,24,38,53,57,,,,,,,,,,,3,0,1,0,0,0,,,,
6121,2006,2007-01-04,18,15,2007-01-03,1.43,2.08,0.0,False,True,False,1,5,,7,6,0,0,0,1,0,0,27,21,14,12,,,,,,,,,,,0,3,0,2,1,0,,,,
6122,2006,2007-01-07,15,7,2007-01-06,1.29,2.6,0.0,True,False,False,4,2,,2,0,0,0,0,0,0,0,26,30,4,0,,,,,,,,,,,0,2,3,0,1,0,,,,
6123,2006,2007-01-07,9,20,2007-01-06,1.42,2.12,0.0,False,True,False,2,3,,8,9,1,0,0,0,1,0,24,34,26,18,,,,,,,,,,,0,2,0,1,2,0,,,,
6124,2006,2007-01-07,18,5,2007-01-06,1.25,2.78,0.0,True,False,False,4,3,,4,3,0,0,1,0,0,0,17,24,8,6,,,,,,,,,,,2,2,0,1,2,0,,,,
6125,2006,2007-01-07,8,10,2007-01-06,1.33,2.41,0.0,True,False,False,4,1,,4,6,0,0,1,0,0,0,30,31,8,12,,,,,,,,,,,1,1,1,0,2,0,,,,
6126,2006,2007-01-07,22,24,2007-01-06,1.33,2.41,0.0,False,True,False,2,3,,5,7,0,0,1,0,0,0,29,28,10,14,,,,,,,,,,,0,2,0,0,2,1,,,,
6127,2006,2007-01-07,16,11,2007-01-06,1.24,2.9,0.0,False,True,False,2,4,,1,4,0,0,2,0,0,0,22,26,2,8,,,,,,,,,,,1,2,1,0,0,2,,,,
6128,2006,2007-01-07,0,19,2007-01-06,1.38,2.23,0.0,True,False,False,2,1,,3,7,0,0,1,1,0,0,33,28,6,14,,,,,,,,,,,0,0,1,1,1,0,,,,
6129,2006,2007-01-09,11,22,2007-01-08,1.73,1.62,0.0,False,True,False,2,7,,7,4,0,0,2,3,0,0,33,18,14,8,,,,,,,,,,,1,1,0,2,1,4,,,,
6130,2006,2007-01-09,9,19,2007-01-08,1.37,2.26,0.0,True,False,False,3,2,,5,5,1,0,1,2,0,0,33,37,20,10,,,,,,,,,,,2,1,0,0,1,1,,,,
6131,2006,2007-01-09,7,16,2007-01-08,1.44,2.07,0.0,False,True,False,2,3,,5,6,0,0,0,0,0,1,36,39,10,12,,,,,,,,,,,1,1,1,0,0,2,,,,
6132,2006,2007-01-09,10,0,2007-01-08,1.53,1.88,0.0,True,False,False,4,3,,3,6,0,0,3,1,0,0,30,30,6,12,,,,,,,,,,,2,0,1,2,1,1,,,,
6133,2006,2007-01-09,5,15,2007-01-08,1.79,1.57,0.0,True,False,False,4,3,PS,6,6,0,0,0,2,1,0,29,32,12,12,,,,,,,,,,,1,1,1,2,1,0,1,0,,
6134,2006,2007-01-09,24,8,2007-01-08,1.31,2.5,0.0,True,False,False,5,4,PS,8,7,0,0,2,3,0,0,35,31,16,14,,,,,,,,,,,0,2,3,1,1,1,1,0,,
6135,2006,2007-01-09,20,18,2007-01-08,1.36,2.29,0.0,True,False,False,5,3,,1,4,0,1,1,0,0,0,30,27,2,18,,,,,,,,,,,2,2,2,0,1,1,,,,
6136,2006,2007-01-11,8,0,2007-01-10,1.4,2.17,0.0,False,True,False,2,3,PS,3,4,4,0,0,1,0,0,42,53,61,8,,,,,,,,,,,1,1,1,0,0,1,0,1,,
6137,2006,2007-01-11,18,11,2007-01-10,1.27,2.68,0.0,True,False,False,5,2,,4,6,0,0,1,0,0,0,23,22,8,12,,,,,,,,,,,2,0,1,2,2,0,,,,
6138,2006,2007-01-12,22,19,2007-01-11,1.24,2.87,0.0,True,False,False,4,3,,6,4,0,0,2,1,0,0,35,29,12,8,,,,,,,,,,,3,0,1,1,0,2,,,,
6139,2006,2007-01-12,15,24,2007-01-11,1.38,2.24,0.0,False,True,False,2,4,,6,9,0,0,1,1,0,0,18,35,12,18,,,,,,,,,,,0,0,0,1,2,3,,,,
6140,2006,2007-01-12,7,5,2007-01-11,1.29,2.59,0.0,False,True,False,1,3,,3,8,0,0,1,0,0,1,18,33,6,16,,,,,,,,,,,1,0,0,1,0,2,,,,
6141,2006,2007-01-12,16,20,2007-01-11,1.42,2.12,0.0,True,False,False,3,0,,10,10,0,1,2,0,0,0,25,23,20,40,,,,,,,,,,,1,0,1,0,1,0,,,,
6142,2006,2007-01-12,9,10,2007-01-11,1.3,2.54,0.0,True,False,False,6,3,,3,5,1,0,1,1,0,0,29,29,16,10,,,,,,,,,,,2,1,2,0,2,2,,,,
6143,2006,2007-01-14,11,15,2007-01-13,1.72,1.63,0.0,False,True,False,6,8,,7,10,0,0,1,4,0,1,32,33,14,20,,,,,,,,,,,4,4,1,3,1,1,,,,
6144,2006,2007-01-14,18,7,2007-01-13,1.33,2.4,0.0,True,False,False,4,1,,6,5,0,0,0,1,0,0,41,29,12,10,,,,,,,,,,,1,0,0,0,3,1,,,,
6145,2006,2007-01-14,10,5,2007-01-13,1.39,2.22,0.0,True,False,False,3,1,,5,6,0,0,0,0,0,0,28,34,10,12,,,,,,,,,,,0,0,0,1,3,0,,,,
6146,2006,2007-01-14,0,9,2007-01-13,1.41,2.14,0.0,True,False,False,4,0,,5,6,0,0,2,0,0,0,23,25,10,12,,,,,,,,,,,1,0,2,0,1,0,,,,
6147,2006,2007-01-14,19,8,2007-01-13,1.41,2.13,0.0,False,True,False,2,3,PS,3,4,1,0,1,0,0,0,29,34,16,8,,,,,,,,,,,1,0,0,1,1,1,0,1,,
6148,2006,2007-01-14,24,16,2007-01-13,1.34,2.39,0.0,False,True,False,2,3,OT,10,10,2,0,1,2,0,0,27,31,50,20,,,,,,,,,,,0,0,1,1,1,1,0,1,,
6149,2006,2007-01-14,20,22,2007-01-13,1.52,1.89,0.0,True,False,False,6,1,,9,7,0,0,1,1,0,0,29,30,18,14,,,,,,,,,,,3,1,1,0,2,0,,,,
6150,2006,2007-01-18,19,15,2007-01-17,1.56,1.82,0.0,True,False,False,2,0,,4,5,0,0,0,0,0,0,25,23,8,10,,,,,,,,,,,0,0,1,0,1,0,,,,
6151,2006,2007-01-19,20,7,2007-01-18,1.26,2.73,0.0,True,False,False,6,4,,5,10,0,1,2,1,0,0,24,32,10,30,,,,,,,,,,,0,2,2,1,4,1,,,,
6152,2006,2007-01-19,0,22,2007-01-18,1.46,2.01,0.0,True,False,False,6,1,,5,7,0,1,0,0,0,0,34,36,10,24,,,,,,,,,,,2,1,3,0,1,0,,,,
6153,2006,2007-01-19,10,18,2007-01-18,1.55,1.84,0.0,False,True,False,2,3,PS,6,3,0,0,1,0,0,0,38,32,12,6,,,,,,,,,,,1,0,0,1,1,1,0,1,,
6154,2006,2007-01-19,11,5,2007-01-18,1.43,2.1,0.0,False,True,False,3,4,,11,10,0,0,2,2,1,0,20,30,22,20,,,,,,,,,,,2,1,1,2,0,1,,,,
6155,2006,2007-01-19,8,16,2007-01-18,1.47,1.98,0.0,False,True,False,2,3,,6,5,1,1,0,2,0,0,26,30,22,20,,,,,,,,,,,0,0,2,2,0,1,,,,
6156,2006,2007-01-19,9,24,2007-01-18,1.51,1.91,0.0,True,False,False,7,5,,9,9,1,0,3,2,0,1,28,32,28,18,,,,,,,,,,,1,1,1,2,5,2,,,,
6157,2006,2007-01-21,16,0,2007-01-20,1.39,2.19,0.0,True,False,False,3,2,,4,9,0,0,1,1,0,0,27,34,8,18,,,,,,,,,,,0,0,2,2,1,0,,,,
6158,2006,2007-01-21,5,19,2007-01-20,1.52,1.89,0.0,False,True,False,2,4,,2,4,0,0,1,0,0,1,31,27,4,8,,,,,,,,,,,0,3,2,1,0,0,,,,
6159,2006,2007-01-21,15,20,2007-01-20,1.41,2.15,0.0,True,False,False,3,2,PS,3,7,0,1,1,1,0,0,24,36,6,24,,,,,,,,,,,0,0,2,2,0,0,1,0,,
6160,2006,2007-01-21,7,11,2007-01-20,1.31,2.48,0.0,False,True,False,1,2,,6,7,1,0,0,0,0,0,22,30,22,14,,,,,,,,,,,0,1,0,1,1,0,,,,
6161,2006,2007-01-21,9,8,2007-01-20,1.36,2.28,0.0,True,False,False,7,1,,4,6,0,1,1,0,1,0,20,30,8,22,,,,,,,,,,,1,0,3,0,3,1,,,,
6162,2006,2007-01-21,18,24,2007-01-20,1.43,2.08,0.0,False,True,False,3,4,PS,4,5,0,0,0,0,0,0,24,29,8,10,,,,,,,,,,,1,2,0,1,2,0,0,1,,
6163,2006,2007-01-21,22,10,2007-01-20,1.25,2.79,0.0,True,False,False,4,2,,6,6,0,0,1,1,1,0,26,25,12,12,,,,,,,,,,,0,1,2,0,2,1,,,,
6164,2006,2007-01-23,20,11,2007-01-22,1.2,3.16,0.0,True,False,False,5,2,,6,8,0,0,0,0,0,0,20,32,12,16,,,,,,,,,,,4,0,1,1,0,1,,,,
6165,2006,2007-01-23,16,19,2007-01-22,1.3,2.53,0.0,True,False,False,2,0,,6,8,2,0,0,0,0,0,27,23,37,16,,,,,,,,,,,2,0,0,0,0,0,,,,
6166,2006,2007-01-23,0,18,2007-01-22,1.35,2.32,0.0,True,False,False,3,0,,7,8,0,0,2,0,1,0,32,37,14,16,,,,,,,,,,,0,0,3,0,0,0,,,,
6167,2006,2007-01-23,24,5,2007-01-22,1.21,3.12,0.0,True,False,False,3,0,,4,9,0,0,1,0,0,0,23,40,8,18,,,,,,,,,,,0,0,2,0,1,0,,,,
6168,2006,2007-01-23,10,7,2007-01-22,1.43,2.09,0.0,False,True,False,1,7,,7,6,1,0,0,1,0,0,35,27,24,12,,,,,,,,,,,0,3,0,2,1,2,,,,
6169,2006,2007-01-23,8,15,2007-01-22,1.56,1.82,0.0,True,False,False,4,1,,8,8,2,0,1,1,0,0,27,19,46,16,,,,,,,,,,,1,1,1,0,2,0,,,,
6170,2006,2007-01-23,9,22,2007-01-22,1.41,2.15,0.0,True,False,False,4,2,,3,4,0,3,1,0,0,0,23,40,6,48,,,,,,,,,,,1,1,1,1,2,0,,,,
6171,2006,2007-01-25,9,16,2007-01-24,1.42,2.13,0.0,False,True,False,1,3,,5,3,0,0,0,1,0,0,28,25,10,6,,,,,,,,,,,1,1,0,1,0,1,,,,
6172,2006,2007-01-26,19,18,2007-01-25,1.43,2.08,0.0,True,False,False,3,0,,6,6,0,0,0,0,0,0,23,27,12,12,,,,,,,,,,,1,0,1,0,1,0,,,,
6173,2006,2007-01-26,15,10,2007-01-25,1.22,3.0,0.0,True,False,False,4,2,,8,9,0,0,0,0,0,1,36,33,16,18,,,,,,,,,,,0,0,3,2,1,0,,,,
6174,2006,2007-01-26,7,24,2007-01-25,1.56,1.82,0.0,False,True,False,2,4,,4,5,1,0,0,0,0,0,22,31,18,10,,,,,,,,,,,1,1,1,1,0,2,,,,
6175,2006,2007-01-26,5,20,2007-01-25,1.73,1.62,0.0,False,True,False,4,6,,4,6,0,0,2,1,0,0,26,38,8,12,,,,,,,,,,,0,2,2,3,2,1,,,,
6176,2006,2007-01-26,22,8,2007-01-25,1.31,2.48,0.0,True,False,False,4,2,,6,5,0,0,0,1,0,0,30,30,12,10,,,,,,,,,,,2,0,1,0,1,2,,,,
6177,2006,2007-01-26,11,0,2007-01-25,1.75,1.6,0.0,True,False,False,3,2,,5,7,3,0,0,1,1,0,27,26,45,14,,,,,,,,,,,0,0,0,0,3,2,,,,
6178,2006,2007-01-28,18,22,2007-01-27,1.48,1.98,0.0,True,False,False,4,3,,5,3,0,0,2,1,0,0,27,23,10,6,,,,,,,,,,,3,2,1,0,0,1,,,,
6179,2006,2007-01-28,8,7,2007-01-27,1.39,2.22,0.0,False,True,False,2,4,,6,7,2,0,2,3,0,0,22,30,32,14,,,,,,,,,,,0,2,1,1,1,1,,,,
6180,2006,2007-01-28,15,9,2007-01-27,1.38,2.23,0.0,False,True,False,3,5,,2,7,0,1,0,0,0,0,15,19,4,24,,,,,,,,,,,0,1,0,2,3,2,,,,
6181,2006,2007-01-28,0,5,2007-01-27,1.21,3.13,0.0,True,False,False,2,1,,4,7,0,1,1,0,0,0,33,35,8,24,,,,,,,,,,,1,0,1,1,0,0,,,,
6182,2006,2007-01-28,24,11,2007-01-27,1.19,3.29,0.0,True,False,False,2,1,,4,4,0,0,0,1,0,0,27,37,8,8,,,,,,,,,,,0,1,1,0,1,0,,,,
6183,2006,2007-01-28,19,20,2007-01-27,1.51,1.91,0.0,False,True,False,3,5,,6,4,0,0,1,0,0,0,17,43,12,8,,,,,,,,,,,1,2,1,2,1,1,,,,
6184,2006,2007-01-28,10,16,2007-01-27,1.78,1.58,0.0,True,False,False,1,0,,6,6,2,0,1,0,0,0,35,24,37,12,,,,,,,,,,,0,0,1,0,0,0,,,,
6185,2006,2007-01-30,19,10,2007-01-29,1.28,2.65,0.0,False,True,False,1,4,,6,6,0,1,0,0,0,0,24,34,12,22,,,,,,,,,,,0,0,1,2,0,2,,,,
6186,2006,2007-02-01,16,22,2007-01-31,1.35,2.33,0.0,True,False,False,3,1,,4,6,0,0,1,1,0,0,25,22,8,12,,,,,,,,,,,0,0,2,0,1,1,,,,
6187,2006,2007-02-02,7,19,2007-02-01,1.39,2.21,0.0,True,False,False,1,0,,7,7,0,0,0,0,0,0,17,20,14,14,,,,,,,,,,,0,0,1,0,0,0,,,,
6188,2006,2007-02-02,15,0,2007-02-01,1.43,2.1,0.0,True,False,False,1,0,,3,4,0,0,0,0,0,0,31,25,6,8,,,,,,,,,,,1,0,0,0,0,0,,,,
6189,2006,2007-02-02,18,9,2007-02-01,1.47,1.99,0.0,True,False,False,2,1,OT,2,5,0,0,1,0,0,0,30,26,4,10,,,,,,,,,,,0,1,1,0,0,0,1,0,,
6190,2006,2007-02-02,5,8,2007-02-01,1.53,1.88,0.0,False,True,False,0,4,,6,5,0,0,0,0,0,0,32,23,12,10,,,,,,,,,,,0,2,0,0,0,2,,,,
6191,2006,2007-02-02,20,24,2007-02-01,1.39,2.2,0.0,True,False,False,7,1,,6,7,0,0,2,0,0,0,31,37,12,14,,,,,,,,,,,2,1,2,0,3,0,,,,
6192,2006,2007-02-02,11,10,2007-02-01,1.45,2.05,0.0,True,False,False,3,2,PS,4,8,0,0,0,1,0,0,33,39,8,16,,,,,,,,,,,1,1,0,1,1,0,1,0,,
6193,2006,2007-02-04,8,18,2007-02-03,1.44,2.06,0.0,True,False,False,3,2,PS,4,9,0,1,1,0,0,0,31,29,8,28,,,,,,,,,,,0,1,0,0,2,1,1,0,,
6194,2006,2007-02-04,22,5,2007-02-03,1.21,3.09,0.0,True,False,False,2,1,PS,5,4,0,0,0,1,0,0,25,32,10,8,,,,,,,,,,,1,0,0,0,0,1,1,0,,
6195,2006,2007-02-04,9,7,2007-02-03,1.31,2.49,0.0,True,False,False,5,2,,5,4,0,0,1,0,0,0,27,31,10,8,,,,,,,,,,,1,0,3,1,1,1,,,,
6196,2006,2007-02-04,19,11,2007-02-03,1.31,2.5,0.0,True,False,False,4,2,,6,8,0,2,0,0,0,0,27,19,12,46,,,,,,,,,,,0,1,2,1,2,0,,,,
6197,2006,2007-02-04,0,20,2007-02-03,1.49,1.96,0.0,True,False,False,4,1,,4,6,0,0,1,1,0,0,29,28,8,12,,,,,,,,,,,0,0,2,0,2,1,,,,
6198,2006,2007-02-04,16,15,2007-02-03,1.34,2.38,0.0,True,False,False,3,2,,1,4,0,0,0,0,0,0,29,32,2,8,,,,,,,,,,,0,2,1,0,2,0,,,,
6199,2006,2007-02-04,10,24,2007-02-03,1.65,1.69,0.0,True,False,False,3,1,,4,6,0,0,2,0,0,1,29,28,8,12,,,,,,,,,,,0,1,0,0,3,0,,,,
6200,2006,2007-02-06,18,16,2007-02-05,1.52,1.88,0.0,True,False,False,4,3,PS,5,3,0,0,1,1,0,0,31,24,10,6,,,,,,,,,,,1,1,0,0,2,2,1,0,,
6201,2006,2007-02-06,15,22,2007-02-05,1.39,2.2,0.0,True,False,False,4,0,,3,6,0,0,1,0,0,0,28,34,6,12,,,,,,,,,,,1,0,2,0,1,0,,,,
6202,2006,2007-02-06,7,0,2007-02-05,1.56,1.82,0.0,False,True,False,2,5,,3,3,0,0,1,0,0,0,19,39,6,6,,,,,,,,,,,0,3,0,1,2,1,,,,
6203,2006,2007-02-06,5,9,2007-02-05,1.78,1.58,0.0,False,True,False,0,3,,2,5,0,0,0,0,0,0,25,34,4,10,,,,,,,,,,,0,1,0,1,0,1,,,,
6204,2006,2007-02-06,24,19,2007-02-05,1.31,2.5,0.0,True,False,False,3,0,,3,6,0,1,1,0,0,0,13,32,6,37,,,,,,,,,,,0,0,1,0,2,0,,,,
6205,2006,2007-02-06,11,8,2007-02-05,1.56,1.82,0.0,True,False,False,5,3,,7,6,0,0,1,2,0,0,35,24,14,12,,,,,,,,,,,1,1,2,1,2,1,,,,
6206,2006,2007-02-06,20,10,2007-02-05,1.2,3.17,0.0,False,True,False,1,3,,8,7,0,1,1,2,0,0,21,36,16,24,,,,,,,,,,,0,1,1,2,0,0,,,,
6207,2006,2007-02-08,8,20,2007-02-07,1.57,1.8,0.0,False,True,False,2,4,,7,10,0,0,1,2,0,1,34,33,14,20,,,,,,,,,,,1,1,0,1,1,2,,,,
6208,2006,2007-02-09,16,5,2007-02-08,1.17,3.51,0.0,True,False,False,2,1,PS,1,6,0,0,1,0,0,0,12,37,2,12,,,,,,,,,,,0,0,0,1,1,0,1,0,,
6209,2006,2007-02-09,22,7,2007-02-08,1.32,2.45,0.0,True,False,False,5,0,,6,10,0,0,3,0,0,0,30,32,12,20,,,,,,,,,,,1,0,2,0,2,0,,,,
6210,2006,2007-02-09,15,18,2007-02-08,1.33,2.42,0.0,False,True,False,1,3,,6,4,3,2,0,2,0,1,23,32,47,33,,,,,,,,,,,1,1,0,1,0,1,,,,
6211,2006,2007-02-09,19,10,2007-02-08,1.37,2.26,0.0,False,True,False,1,3,,5,4,0,0,0,0,0,0,30,29,10,8,,,,,,,,,,,0,1,0,0,1,2,,,,
6212,2006,2007-02-09,0,24,2007-02-08,1.34,2.36,0.0,False,True,False,1,2,PS,3,4,0,0,0,0,0,0,31,36,6,8,,,,,,,,,,,0,0,0,0,1,1,0,1,,
6213,2006,2007-02-09,9,11,2007-02-08,1.21,3.1,0.0,True,False,False,3,0,,6,10,0,1,1,0,1,0,20,31,12,30,,,,,,,,,,,0,0,1,0,2,0,,,,
6214,2006,2007-02-11,11,16,2007-02-10,1.76,1.6,0.0,False,True,False,2,4,,5,5,0,0,0,1,0,1,32,15,10,10,,,,,,,,,,,0,1,1,0,1,3,,,,
6215,2006,2007-02-11,5,18,2007-02-10,1.71,1.63,0.0,False,True,False,3,4,PS,6,5,0,0,1,2,0,0,32,40,12,10,,,,,,,,,,,2,1,0,1,1,1,0,1,,
6216,2006,2007-02-11,20,9,2007-02-10,1.37,2.27,0.0,True,False,False,5,0,,8,12,0,2,4,0,0,0,39,27,16,49,,,,,,,,,,,2,0,1,0,2,0,,,,
6217,2006,2007-02-11,10,8,2007-02-10,1.41,2.13,0.0,False,True,False,2,3,,5,6,0,0,0,1,0,0,26,36,10,12,,,,,,,,,,,1,1,1,2,0,0,,,,
6218,2006,2007-02-11,24,22,2007-02-10,1.36,2.29,0.0,True,False,False,5,1,,2,7,0,0,1,0,0,0,29,31,4,14,,,,,,,,,,,1,1,3,0,1,0,,,,
6219,2006,2007-02-11,7,15,2007-02-10,1.57,1.8,0.0,False,True,False,1,4,,7,7,0,1,0,2,0,0,26,23,14,24,,,,,,,,,,,1,1,0,2,0,1,,,,
6220,2006,2007-02-11,19,0,2007-02-10,1.61,1.74,0.0,False,True,False,3,5,,7,11,3,0,3,1,0,1,26,37,54,22,,,,,,,,,,,3,0,0,3,0,2,,,,
6221,2006,2007-02-20,18,20,2007-02-19,1.53,1.88,0.0,True,False,False,2,1,,4,6,0,0,1,1,0,0,22,24,8,12,,,,,,,,,,,0,0,1,1,1,0,,,,
6222,2006,2007-02-21,22,11,2007-02-20,1.24,2.85,0.0,True,False,False,3,1,,4,3,0,0,0,0,0,0,27,29,8,6,,,,,,,,,,,1,0,2,1,0,0,,,,
6223,2006,2007-02-21,0,10,2007-02-20,1.23,2.93,0.0,True,False,False,5,2,,4,7,0,0,2,1,0,1,21,39,8,14,,,,,,,,,,,3,0,0,1,2,1,,,,
6224,2006,2007-02-21,16,7,2007-02-20,1.21,3.07,0.0,True,False,False,4,1,,8,7,0,0,1,0,0,0,25,25,16,14,,,,,,,,,,,2,0,2,0,0,1,,,,
6225,2006,2007-02-21,15,5,2007-02-20,1.18,3.37,0.0,True,False,False,7,3,,3,4,0,1,2,1,0,0,24,35,6,18,,,,,,,,,,,3,1,3,1,1,1,,,,
6226,2006,2007-02-21,8,24,2007-02-20,1.57,1.81,0.0,False,True,False,2,3,PS,2,6,1,0,2,0,0,0,37,35,14,12,,,,,,,,,,,2,1,0,1,0,0,0,1,,
6227,2006,2007-02-21,19,9,2007-02-20,1.57,1.8,0.0,True,False,False,3,2,PS,6,9,1,0,0,1,0,0,26,24,22,18,,,,,,,,,,,1,0,1,1,0,1,1,0,,
6228,2006,2007-02-23,19,22,2007-02-22,1.51,1.91,0.0,False,True,False,2,4,,5,6,0,0,1,2,0,0,30,20,10,12,,,,,,,,,,,2,0,0,3,0,1,,,,
6229,2006,2007-02-23,20,16,2007-02-22,1.37,2.26,0.0,True,False,False,4,0,,4,6,0,0,1,0,0,0,26,34,8,12,,,,,,,,,,,0,0,2,0,2,0,,,,
6230,2006,2007-02-23,10,9,2007-02-22,1.56,1.81,0.0,True,False,False,4,3,,4,9,0,0,3,0,0,0,30,32,8,18,,,,,,,,,,,2,1,0,1,2,1,,,,
6231,2006,2007-02-23,24,15,2007-02-22,1.37,2.28,0.0,False,True,False,2,3,OT,4,5,0,0,1,1,0,0,23,28,8,10,,,,,,,,,,,1,1,1,1,0,0,0,1,,
6232,2006,2007-02-23,5,7,2007-02-22,1.53,1.88,0.0,False,True,False,1,5,,3,5,0,0,0,1,0,0,24,29,6,10,,,,,,,,,,,0,0,1,1,0,4,,,,
6233,2006,2007-02-23,0,8,2007-02-22,1.24,2.87,0.0,True,False,False,2,1,PS,5,6,0,0,0,0,0,0,28,34,10,12,,,,,,,,,,,1,1,0,0,0,0,1,0,,
6234,2006,2007-02-23,11,18,2007-02-22,1.67,1.67,0.0,True,False,False,1,0,,7,4,2,0,0,0,0,0,26,30,44,8,,,,,,,,,,,1,0,0,0,0,0,,,,
6235,2006,2007-02-25,15,11,2007-02-24,1.2,3.21,0.0,True,False,False,1,0,,8,6,0,0,0,0,0,0,26,29,16,12,,,,,,,,,,,1,0,0,0,0,0,,,,
6236,2006,2007-02-25,7,18,2007-02-24,1.54,1.85,0.0,False,True,False,1,5,,4,6,0,0,0,1,0,1,26,39,8,12,,,,,,,,,,,1,2,0,1,0,2,,,,
6237,2006,2007-02-25,22,20,2007-02-24,1.54,1.86,0.0,True,False,False,5,4,,5,7,0,1,1,2,0,0,21,32,10,24,,,,,,,,,,,1,2,2,2,2,0,,,,
6238,2006,2007-02-25,16,24,2007-02-24,1.39,2.21,0.0,True,False,False,1,0,,11,12,0,0,0,0,0,0,25,28,22,24,,,,,,,,,,,1,0,0,0,0,0,,,,
6239,2006,2007-02-25,5,10,2007-02-24,1.6,1.75,0.0,False,True,False,3,5,,6,7,1,0,0,1,0,0,23,25,22,14,,,,,,,,,,,3,1,0,0,0,4,,,,
6240,2006,2007-02-25,9,0,2007-02-24,1.49,1.95,0.0,True,False,False,5,2,,3,2,0,0,1,0,0,0,24,30,6,4,,,,,,,,,,,2,0,0,2,3,0,,,,
6241,2006,2007-02-25,8,19,2007-02-24,1.37,2.27,0.0,False,True,False,1,2,,4,4,0,1,0,0,0,0,25,28,8,18,,,,,,,,,,,1,1,0,0,0,1,,,,
6242,2007,2007-09-23,11,24,2007-09-22,1.73,1.62,0.0,False,True,False,3,4,,3,7,0,0,1,1,0,0,21,31,6,14,,,,,,,,,,,1,1,1,2,1,1,,,,
6243,2007,2007-09-23,20,7,2007-09-22,1.18,3.32,0.0,False,True,False,1,3,,7,10,0,0,0,0,0,0,24,36,14,20,,,,,,,,,,,0,1,1,0,0,2,,,,
6244,2007,2007-09-23,15,9,2007-09-22,1.36,2.31,0.0,True,False,False,5,2,,5,8,0,0,1,0,0,0,21,35,10,16,,,,,,,,,,,2,0,2,2,1,0,,,,
6245,2007,2007-09-23,18,8,2007-09-22,1.29,2.61,0.0,True,False,False,2,1,,7,8,0,0,1,0,0,0,24,22,14,16,,,,,,,,,,,0,0,0,1,2,0,,,,
